"Symbol","Description","Market Capitalization","Average Volume (10 Day)","Price","Universe","Sector","Industry","Sub-Industry"
"CON","Concentra Group Holdings Parent Inc","$3B (Small)","986,160","$19.87","Domestic","Health Care","Health Care Providers & Services","Health Care Facilities"
"COO","Cooper Companies Inc","$16B (Mid)","4,489,160","$82.08","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Supplies"
"COR","Cencora Inc","$67B (Large)","1,791,550","$346.00","Domestic","Health Care","Health Care Providers & Services","Health Care Distributors"
"CORT","Corcept Therapeutics Inc","$9B (Mid)","880,700","$87.99","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"CORZ","Core Scientific Inc","$5B (Small)","9,073,340","$16.53","Domestic","Information Technology","Software","Application Software"
"CPA","Copa Holdings SA","$5B (Small)","281,210","$119.97","International (ADR)","Industrials","Passenger Airlines","Passenger Airlines"
"CPCAY","Cathay Pacific Airways Ltd","$10B (Mid)","2,980","$7.50","International (ADR)","Industrials","Passenger Airlines","Passenger Airlines"
"CPRT","Copart Inc","$37B (Mid)","7,776,770","$38.67","Domestic","Industrials","Commercial Services & Supplies","Diversified Support Services"
"CPRX","Catalyst Pharmaceuticals Inc","$3B (Small)","1,279,010","$23.62","Domestic","Health Care","Biotechnology","Biotechnology"
"CR","Crane Co","$11B (Mid)","326,500","$191.67","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"CRCL","Circle Internet Group Inc","$20B (Mid)","14,018,610","$83.47","Domestic","Information Technology","Software","Application Software"
"CRDO","Credo Technology Group Holding Ltd","$26B (Mid)","8,090,270","$143.91","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"CRH","CRH PLC","$85B (Large)","8,634,400","$126.40","Domestic","Materials","Construction Materials","Construction Materials"
"CRL","Charles River Laboratories International Inc","$9B (Mid)","814,400","$193.03","Domestic","Health Care","Life Sciences Tools & Services","Life Sciences Tools & Services"
"CRM","Salesforce Inc","$246B (Large)","10,534,380","$262.23","Domestic","Information Technology","Software","Application Software"
"CRNX","Crinetics Pharmaceuticals Inc","$5B (Small)","975,850","$50.49","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"CRS","Carpenter Technology Corp","$16B (Mid)","1,001,890","$321.63","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"CRSP","CRISPR Therapeutics AG","$5B (Small)","1,822,530","$56.68","Domestic","Health Care","Biotechnology","Biotechnology"
"CRUS","Cirrus Logic Inc","$6B (Small)","508,880","$122.52","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"CRVL","CorVel Corp","$4B (Small)","188,960","$69.93","Domestic","Health Care","Health Care Providers & Services","Health Care Services"
"CRWD","CrowdStrike Holdings Inc","$127B (Large)","2,853,410","$504.78","Domestic","Information Technology","Software","Systems Software"
"CRWV","CoreWeave Inc","$39B (Mid)","28,335,850","$78.59","Domestic","Information Technology","IT Services","Internet Services & Infrastructure"
"CSCO","Cisco Systems Inc","$307B (Large)","16,120,830","$77.80","Domestic","Information Technology","Communications Equipment","Communications Equipment"
"CSGS","Csg Systems International Inc","$2B (Small)","391,190","$77.11","Domestic","Industrials","Professional Services","Data Processing & Outsourced Services"
"CSL","Carlisle Companies Inc","$14B (Mid)","435,780","$331.04","Domestic","Industrials","Building Products","Building Products"
"CSTM","Constellium SE","$3B (Small)","1,406,910","$18.35","Domestic","Materials","Metals & Mining","Aluminum"
"CSW","CSW Industrials Inc","$5B (Small)","185,660","$319.11","Domestic","Industrials","Building Products","Building Products"
"CSX","CSX Corp","$70B (Large)","11,675,380","$37.39","Domestic","Industrials","Ground Transportation","Rail Transportation"
"CTAS","Cintas Corp","$75B (Large)","1,648,390","$187.53","Domestic","Industrials","Commercial Services & Supplies","Diversified Support Services"
"CTRI","Centuri Holdings Inc","$3B (Small)","2,401,420","$26.58","Domestic","Industrials","Construction & Engineering","Construction & Engineering"
"CTSH","Cognizant Technology Solutions Corp","$41B (Mid)","3,976,620","$83.94","Domestic","Information Technology","IT Services","IT Consulting & Other Services"
"CTVA","Corteva Inc","$45B (Large)","4,145,360","$66.12","Domestic","Materials","Chemicals","Fertilizers & Agricultural Chemicals"
"CVLT","Commvault Systems Inc","$5B (Small)","740,060","$121.59","Domestic","Information Technology","Software","Systems Software"
"CVS","CVS Health Corp","$101B (Large)","9,287,550","$79.42","Domestic","Health Care","Health Care Providers & Services","Health Care Services"
"CW","Curtiss-Wright Corp","$20B (Mid)","248,970","$545.56","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"CWAN","Clearwater Analytics Holdings Inc","$6B (Small)","5,129,770","$21.81","Domestic","Information Technology","Software","Application Software"
"CWST","Casella Waste Systems Inc","$6B (Small)","970,270","$99.05","Domestic","Industrials","Commercial Services & Supplies","Environmental & Facilities Services"
"CX","Cemex SAB de CV","$17B (Mid)","7,216,330","$11.51","International (ADR)","Materials","Construction Materials","Construction Materials"
"CXT","Crane NXT Co","$3B (Small)","607,880","$51.79","Domestic","Information Technology","Electronic Equipment, Instruments & Components","Electronic Equipment & Instruments"
"CYBR","Cyberark Software Ltd","$23B (Mid)","552,260","$462.86","International (ADR)","Information Technology","Software","Systems Software"
"CYTK","Cytokinetics Inc","$8B (Mid)","1,746,260","$63.35","Domestic","Health Care","Biotechnology","Biotechnology"
"DAL","Delta Air Lines Inc","$46B (Large)","8,755,440","$69.81","Domestic","Industrials","Passenger Airlines","Passenger Airlines"
"DASTY","Dassault Systemes SE","$36B (Mid)","597,800","$27.57","International (ADR)","Information Technology","Software","Application Software"
"DAY","Dayforce Inc","$11B (Mid)","4,427,920","$69.26","Domestic","Industrials","Professional Services","Human Resource & Employment Services"
"DBD","Diebold Nixdorf Inc","$2B (Small)","257,050","$67.68","Domestic","Information Technology","Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
"DBVT","Dbv Technologies SA","$3B (Small)","717,160","$18.37","International (ADR)","Health Care","Biotechnology","Biotechnology"
"DBX","Dropbox Inc","$7B (Small)","3,806,690","$28.32","Domestic","Information Technology","Software","Application Software"
"DCI","Donaldson Company Inc","$11B (Mid)","839,630","$92.27","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"DD","Dupont De Nemours Inc","$17B (Mid)","4,385,130","$40.93","Domestic","Materials","Chemicals","Specialty Chemicals"
"DDOG","Datadog Inc","$51B (Large)","3,858,330","$146.00","Domestic","Information Technology","Software","Application Software"
"DE","Deere & Co","$131B (Large)","1,467,780","$484.80","Domestic","Industrials","Machinery","Agricultural & Farm Machinery"
"DELL","Dell Technologies Inc","$86B (Large)","5,737,990","$129.98","Domestic","Information Technology","Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
"DGX","Quest Diagnostics Inc","$20B (Mid)","991,660","$182.56","Domestic","Health Care","Health Care Providers & Services","Health Care Services"
"DHLGY","Deutsche Post AG","$62B (Large)","58,360","$55.14","International (ADR)","Industrials","Air Freight & Logistics","Air Freight & Logistics"
"DHR","Danaher Corp","$160B (Large)","3,851,770","$226.33","Domestic","Health Care","Life Sciences Tools & Services","Life Sciences Tools & Services"
"DIDIY","DiDi Global Inc","$23B (Mid)","8,131,850","$5.03","International (ADR)","Industrials","Ground Transportation","Passenger Ground Transportation"
"DIOD","Diodes Inc","$2B (Small)","489,110","$50.59","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"DLAKY","Deutsche Lufthansa AG","$12B (Mid)","40,880","$9.90","International (ADR)","Industrials","Passenger Airlines","Passenger Airlines"
"DLB","Dolby Laboratories Inc","$6B (Small)","546,590","$67.54","Domestic","Information Technology","Software","Systems Software"
"DNLI","Denali Therapeutics Inc","$3B (Small)","2,209,690","$17.98","Domestic","Health Care","Biotechnology","Biotechnology"
"DNOW","DNOW Inc","$3B (Small)","1,848,490","$14.30","Domestic","Industrials","Trading Companies & Distributors","Trading Companies & Distributors"
"DNPLY","Dai Nippon Printing Co Ltd","$8B (Mid)","14,000","$8.73","International (ADR)","Industrials","Commercial Services & Supplies","Commercial Printing"
"DOCN","DigitalOcean Holdings Inc","$4B (Small)","1,889,010","$47.66","Domestic","Information Technology","IT Services","Internet Services & Infrastructure"
"DOCS","Doximity Inc","$8B (Mid)","3,172,610","$43.85","Domestic","Health Care","Health Care Technology","Health Care Technology"
"DOCU","DocuSign Inc","$14B (Mid)","4,119,990","$71.11","Domestic","Information Technology","Software","Application Software"
"DOV","Dover Corp","$27B (Mid)","1,067,690","$199.12","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"DOW","Dow Inc","$17B (Mid)","10,840,130","$23.97","Domestic","Materials","Chemicals","Commodity Chemicals"
"DOX","Amdocs Ltd","$9B (Mid)","1,357,720","$79.35","Domestic","Information Technology","IT Services","IT Consulting & Other Services"
"DQ","Daqo New Energy Corp","$2B (Small)","751,980","$32.26","International (ADR)","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductor Materials & Equipment"
"DRD","DRDGOLD Ltd","$3B (Small)","411,070","$31.40","International (ADR)","Materials","Metals & Mining","Gold"
"DRS","Leonardo DRS Inc","$9B (Mid)","802,410","$34.46","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"DSGX","Descartes Systems Group Inc","$8B (Mid)","641,320","$90.71","International (ADR)","Information Technology","Software","Application Software"
"DSNKY","Daiichi Sankyo Co Ltd","$40B (Mid)","286,220","$21.40","International (ADR)","Health Care","Pharmaceuticals","Pharmaceuticals"
"DT","Dynatrace Inc","$14B (Mid)","2,958,690","$46.04","Domestic","Information Technology","Software","Application Software"
"DVA","DaVita Inc","$9B (Mid)","774,270","$121.35","Domestic","Health Care","Health Care Providers & Services","Health Care Services"
"DXC","DXC Technology Co","$3B (Small)","2,474,430","$15.17","Domestic","Information Technology","IT Services","IT Consulting & Other Services"
"DXCM","Dexcom Inc","$26B (Mid)","5,316,320","$66.96","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"DY","Dycom Industries Inc","$10B (Mid)","360,990","$345.78","Domestic","Industrials","Construction & Engineering","Construction & Engineering"
"DYN","Dyne Therapeutics Inc","$3B (Small)","4,438,740","$19.27","Domestic","Health Care","Biotechnology","Biotechnology"
"EBCOY","Ebara Corp","$11B (Mid)","57,460","$12.37","International (ADR)","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"ECG","Everus Construction Group Inc","$4B (Small)","594,060","$88.09","Domestic","Industrials","Construction & Engineering","Construction & Engineering"
"ECL","Ecolab Inc","$75B (Large)","1,545,110","$263.60","Domestic","Materials","Chemicals","Specialty Chemicals"
"EFX","Equifax Inc","$27B (Mid)","1,803,540","$220.83","Domestic","Industrials","Professional Services","Research & Consulting Services"
"EGO","Eldorado Gold Corp","$7B (Small)","1,942,520","$34.66","International (ADR)","Materials","Metals & Mining","Gold"
"EHC","Encompass Health Corp","$11B (Mid)","1,012,890","$107.00","Domestic","Health Care","Health Care Providers & Services","Health Care Facilities"
"ELAN","Elanco Animal Health Inc","$11B (Mid)","5,824,710","$21.29","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"ELV","Elevance Health Inc","$80B (Large)","1,745,340","$359.07","Domestic","Health Care","Health Care Providers & Services","Managed Health Care"
"EMBJ","Embraer SA","$11B (Mid)","1,021,920","$64.04","International (ADR)","Industrials","Aerospace & Defense","Aerospace & Defense"
"EME","EMCOR Group Inc","$28B (Mid)","392,280","$623.65","Domestic","Industrials","Construction & Engineering","Construction & Engineering"
"EMN","Eastman Chemical Co","$7B (Small)","1,961,190","$65.12","Domestic","Materials","Chemicals","Specialty Chemicals"
"EMR","Emerson Electric Co","$77B (Large)","2,219,140","$136.64","Domestic","Industrials","Electrical Equipment","Electrical Components & Equipment"
"ENPH","Enphase Energy Inc","$4B (Small)","6,772,120","$32.18","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductor Materials & Equipment"
"ENS","EnerSys","$5B (Small)","404,490","$147.26","Domestic","Industrials","Electrical Equipment","Electrical Components & Equipment"
"ENSG","Ensign Group Inc","$10B (Mid)","308,180","$175.63","Domestic","Health Care","Health Care Providers & Services","Health Care Facilities"
"ENTG","Entegris Inc","$14B (Mid)","2,750,590","$92.55","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductor Materials & Equipment"
"EOSE","Eos Energy Enterprises Inc","$5B (Small)","17,664,010","$14.84","Domestic","Industrials","Electrical Equipment","Electrical Components & Equipment"
"EPAC","Enerpac Tool Group Corp","$2B (Small)","395,090","$40.52","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"EPAM","Epam Systems Inc","$12B (Mid)","889,520","$209.63","Domestic","Information Technology","IT Services","IT Consulting & Other Services"
"EQX","Equinox Gold Corp","$12B (Mid)","7,530,410","$14.70","International (ADR)","Materials","Metals & Mining","Gold"
"ERIC","Telefonaktiebolaget LM Ericsson","$29B (Mid)","7,169,460","$9.57","International (ADR)","Information Technology","Communications Equipment","Communications Equipment"
"ESAB","ESAB Corp","$7B (Small)","601,830","$116.14","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"ESE","ESCO Technologies Inc","$5B (Small)","260,870","$204.17","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"ESI","Element Solutions Inc","$6B (Small)","2,136,950","$26.39","Domestic","Materials","Chemicals","Specialty Chemicals"
"ESLT","Elbit Systems Ltd","$24B (Mid)","91,940","$515.24","International (ADR)","Industrials","Aerospace & Defense","Aerospace & Defense"
"ESTC","Elastic NV","$8B (Mid)","1,951,850","$76.31","Domestic","Information Technology","Software","Application Software"
"ETN","Eaton Corporation PLC","$129B (Large)","2,814,140","$331.98","Domestic","Industrials","Electrical Equipment","Electrical Components & Equipment"
"EVCM","EverCommerce Inc","$2B (Small)","355,390","$12.08","Domestic","Information Technology","Software","Application Software"
"EW","Edwards Lifesciences Corp","$48B (Large)","2,917,970","$83.08","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"EWTX","Edgewise Therapeutics Inc","$3B (Small)","1,241,200","$23.62","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"EXAS","Exact Sciences Corp","$19B (Mid)","6,588,280","$101.50","Domestic","Health Care","Biotechnology","Biotechnology"
"EXEL","Exelixis Inc","$11B (Mid)","2,686,170","$40.88","Domestic","Health Care","Biotechnology","Biotechnology"
"EXK","Endeavour Silver Corp","$3B (Small)","18,780,590","$8.98","International (ADR)","Materials","Metals & Mining","Silver"
"EXLS","Exlservice Holdings Inc","$7B (Small)","1,056,410","$41.64","Domestic","Industrials","Professional Services","Data Processing & Outsourced Services"
"EXP","Eagle Materials Inc","$7B (Small)","348,890","$226.74","Domestic","Materials","Construction Materials","Construction Materials"
"EXPD","Expeditors International of Washington Inc","$20B (Mid)","1,348,510","$151.76","Domestic","Industrials","Air Freight & Logistics","Air Freight & Logistics"
"EXPGY","Experian PLC","$41B (Mid)","146,550","$44.67","International (ADR)","Industrials","Professional Services","Research & Consulting Services"
"EXPO","Exponent Inc","$4B (Small)","455,410","$73.63","Domestic","Industrials","Professional Services","Research & Consulting Services"
"EXTR","Extreme Networks Inc","$2B (Small)","1,124,630","$16.91","Domestic","Information Technology","Communications Equipment","Communications Equipment"
"FA","First Advantage Corp","$3B (Small)","555,350","$14.53","Domestic","Industrials","Professional Services","Human Resource & Employment Services"
"FAST","Fastenal Co","$48B (Large)","6,524,320","$42.01","Domestic","Industrials","Trading Companies & Distributors","Trading Companies & Distributors"
"FBIN","Fortune Brands Innovations Inc","$6B (Small)","1,591,520","$52.22","Domestic","Industrials","Building Products","Building Products"
"FCN","FTI Consulting Inc","$5B (Small)","299,570","$170.72","Domestic","Industrials","Professional Services","Research & Consulting Services"
"FCX","Freeport-McMoRan Inc","$68B (Large)","16,289,040","$47.38","Domestic","Materials","Metals & Mining","Copper"
"FDX","FedEx Corp","$67B (Large)","1,370,090","$284.34","Domestic","Industrials","Air Freight & Logistics","Air Freight & Logistics"
"FELE","Franklin Electric Co Inc","$4B (Small)","229,560","$96.05","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"FERG","Ferguson Enterprises Inc","$44B (Large)","1,922,360","$224.66","Domestic","Industrials","Trading Companies & Distributors","Trading Companies & Distributors"
"FFIV","F5 Inc","$15B (Mid)","1,223,810","$262.67","Domestic","Information Technology","Communications Equipment","Communications Equipment"
"FICO","Fair Isaac Corp","$44B (Large)","178,000","$1,844.98","Domestic","Information Technology","Software","Application Software"
"FIG","Figma Inc","$18B (Mid)","5,113,870","$36.07","Domestic","Information Technology","Software","Application Software"
"FIX","Comfort Systems USA Inc","$34B (Mid)","477,180","$967.95","Domestic","Industrials","Construction & Engineering","Construction & Engineering"
"FJTSY","Fujitsu Ltd","$47B (Large)","149,820","$26.80","International (ADR)","Information Technology","IT Services","IT Consulting & Other Services"
"FLEX","Flex Ltd","$25B (Mid)","6,316,270","$68.80","Domestic","Information Technology","Electronic Equipment, Instruments & Components","Electronic Manufacturing Services"
"FLNC","Fluence Energy Inc","$4B (Small)","6,318,240","$22.19","Domestic","Industrials","Electrical Equipment","Electrical Components & Equipment"
"FLR","Fluor Corp","$7B (Small)","2,509,140","$43.60","Domestic","Industrials","Construction & Engineering","Construction & Engineering"
"FLS","Flowserve Corp","$9B (Mid)","1,433,530","$71.53","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"FLY","Firefly Aerospace Inc","$4B (Small)","2,358,450","$22.10","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"FN","Fabrinet","$17B (Mid)","537,470","$470.89","Domestic","Information Technology","Electronic Equipment, Instruments & Components","Electronic Manufacturing Services"
"FOLD","Amicus Therapeutics Inc","$3B (Small)","4,738,700","$10.55","Domestic","Health Care","Biotechnology","Biotechnology"
"FORM","FormFactor Inc","$4B (Small)","611,000","$55.44","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductor Materials & Equipment"
"FORTY","Formula Systems 1985 Ltd","$3B (Small)","340","$174.69","International (ADR)","Information Technology","IT Services","IT Consulting & Other Services"
"FROG","Jfrog Ltd","$8B (Mid)","2,357,730","$68.98","Domestic","Information Technology","Software","Systems Software"
"FRSH","Freshworks Inc","$4B (Small)","3,573,970","$13.15","Domestic","Information Technology","Software","Application Software"
"FSLR","First Solar Inc","$27B (Mid)","1,969,780","$254.80","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"FSS","Federal Signal Corp","$7B (Small)","776,900","$110.83","Domestic","Industrials","Machinery","Construction Machinery & Heavy Transportation Equipment"
"FTAI","FTAI Aviation Ltd","$18B (Mid)","899,880","$176.92","Domestic","Industrials","Trading Companies & Distributors","Trading Companies & Distributors"
"FTNT","Fortinet Inc","$61B (Large)","5,223,610","$82.22","Domestic","Information Technology","Software","Systems Software"
"FTV","Fortive Corp","$17B (Mid)","2,486,060","$54.93","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"FUJIY","Fujifilm Holdings Corp","$26B (Mid)","247,670","$10.95","International (ADR)","Information Technology","Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
"FUL","H.B. Fuller Company","$3B (Small)","353,870","$60.39","Domestic","Materials","Chemicals","Specialty Chemicals"
"G","Genpact Ltd","$8B (Mid)","1,802,180","$47.78","Domestic","Industrials","Professional Services","Data Processing & Outsourced Services"
"GATX","GATX Corp","$6B (Small)","161,960","$168.43","Domestic","Industrials","Trading Companies & Distributors","Trading Companies & Distributors"
"GD","General Dynamics Corp","$91B (Large)","1,256,680","$337.49","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"GDDY","GoDaddy Inc","$17B (Mid)","1,441,890","$124.80","Domestic","Information Technology","IT Services","Internet Services & Infrastructure"
"GDS","GDS Holdings Ltd","$7B (Small)","1,488,460","$36.26","International (ADR)","Information Technology","IT Services","Internet Services & Infrastructure"
"GE","GE Aerospace","$316B (Large)","5,053,450","$299.81","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"GEHC","GE Healthcare Technologies Inc","$38B (Mid)","3,333,580","$83.96","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"GEN","Gen Digital Inc","$17B (Mid)","3,761,920","$27.67","Domestic","Information Technology","Software","Systems Software"
"GEO","Geo Group Inc","$2B (Small)","1,849,910","$16.83","Domestic","Industrials","Commercial Services & Supplies","Security & Alarm Services"
"GEV","GE Vernova Inc","$182B (Large)","4,100,490","$671.71","Domestic","Industrials","Electrical Equipment","Heavy Electrical Equipment"
"GFF","Griffon Corp","$4B (Small)","297,650","$77.04","Domestic","Industrials","Building Products","Building Products"
"GFI","Gold Fields Ltd","$39B (Mid)","3,021,300","$43.49","International (ADR)","Materials","Metals & Mining","Gold"
"GFS","GlobalFoundries Inc","$22B (Mid)","2,894,670","$38.73","Domestic","Information Technology","Semiconductors & Semiconductor Equipment","Semiconductors"
"GGB","Gerdau SA","$5B (Small)","11,984,020","$3.65","International (ADR)","Materials","Metals & Mining","Steel"
"GGG","Graco Inc","$14B (Mid)","785,850","$83.58","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"GH","Guardant Health Inc","$13B (Mid)","1,859,760","$102.07","Domestic","Health Care","Health Care Providers & Services","Health Care Services"
"GIB","CGI Inc","$20B (Mid)","334,710","$90.76","International (ADR)","Information Technology","IT Services","IT Consulting & Other Services"
"GILD","Gilead Sciences Inc","$149B (Large)","6,734,510","$120.40","Domestic","Health Care","Biotechnology","Biotechnology"
"GKOS","Glaukos Corp","$6B (Small)","682,810","$108.88","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"GLOB","Globant SA","$3B (Small)","1,176,000","$67.70","Domestic","Information Technology","IT Services","IT Consulting & Other Services"
"GLW","Corning Inc","$76B (Large)","7,034,820","$88.32","Domestic","Information Technology","Electronic Equipment, Instruments & Components","Electronic Components"
"GMAB","Genmab A/S","$19B (Mid)","1,423,330","$31.31","International (ADR)","Health Care","Biotechnology","Biotechnology"
"GMBXF","Grupo Mexico SAB de CV","$75B (Large)","66,510","$9.60","International (ADR)","Materials","Metals & Mining","Diversified Metals & Mining"
"GMED","Globus Medical Inc","$12B (Mid)","1,495,660","$86.70","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"GNRC","Generac Holdings Inc","$9B (Mid)","785,790","$160.75","Domestic","Industrials","Electrical Equipment","Electrical Components & Equipment"
"GPCR","Structure Therapeutics Inc","$5B (Small)","3,622,640","$67.06","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"GPK","Graphic Packaging Holding Co","$5B (Small)","6,780,560","$15.58","Domestic","Materials","Containers & Packaging","Paper & Plastic Packaging Products & Materials"
"GRAB","Grab Holdings Ltd","$21B (Mid)","37,480,050","$5.15","International (ADR)","Industrials","Ground Transportation","Passenger Ground Transportation"
"GRAL","Grail Inc","$4B (Small)","904,270","$90.82","Domestic","Health Care","Biotechnology","Biotechnology"
"GRFS","Grifols SA","$2B (Small)","694,620","$9.14","International (ADR)","Health Care","Biotechnology","Biotechnology"
"GSK","GSK plc","$99B (Large)","3,587,550","$48.81","International (ADR)","Health Care","Pharmaceuticals","Pharmaceuticals"
"GTES","Gates Industrial Corporation PLC","$6B (Small)","2,544,130","$21.91","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"GTLB","GitLab Inc","$7B (Small)","7,194,230","$39.52","Domestic","Information Technology","Software","Systems Software"
"GTLS","Chart Industries Inc","$9B (Mid)","500,910","$205.78","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"GVA","Granite Construction Inc","$5B (Small)","660,220","$115.08","Domestic","Industrials","Construction & Engineering","Construction & Engineering"
"GWRE","Guidewire Software Inc","$17B (Mid)","1,300,120","$205.10","Domestic","Information Technology","Software","Application Software"
"GWW","WW Grainger Inc","$49B (Large)","292,560","$1,022.54","Domestic","Industrials","Trading Companies & Distributors","Trading Companies & Distributors"
"GXO","GXO Logistics Inc","$6B (Small)","1,020,130","$53.14","Domestic","Industrials","Air Freight & Logistics","Air Freight & Logistics"
"HAE","Haemonetics Corp","$4B (Small)","847,040","$83.49","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Supplies"
"HALO","Halozyme Therapeutics Inc","$7B (Small)","2,933,150","$62.21","Domestic","Health Care","Biotechnology","Biotechnology"
"HAYW","Hayward Holdings Inc","$3B (Small)","1,258,770","$16.01","Domestic","Industrials","Building Products","Building Products"
"HCA","HCA Healthcare Inc","$111B (Large)","1,310,880","$484.77","Domestic","Health Care","Health Care Providers & Services","Health Care Facilities"
"HCC","Warrior Met Coal Inc","$4B (Small)","658,090","$83.41","Domestic","Materials","Metals & Mining","Steel"
"HCM","HUTCHMED (China) Ltd","$2B (Small)","15,380","$13.42","International (ADR)","Health Care","Pharmaceuticals","Pharmaceuticals"
"HCMLY","Holcim AG","$51B (Large)","126,310","$18.90","International (ADR)","Materials","Construction Materials","Construction Materials"
"HEI","HEICO Corp","$17B (Mid)","413,520","$310.49","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"HI","Hillenbrand Inc","$2B (Small)","640,800","$31.91","Domestic","Industrials","Machinery","Industrial Machinery & Supplies & Components"
"HII","Huntington Ingalls Industries Inc","$13B (Mid)","414,860","$326.92","Domestic","Industrials","Aerospace & Defense","Aerospace & Defense"
"HIMS","Hims & Hers Health Inc","$8B (Mid)","14,280,710","$37.21","Domestic","Health Care","Health Care Providers & Services","Health Care Services"
"HL","Hecla Mining Co","$13B (Mid)","20,345,310","$18.81","Domestic","Materials","Metals & Mining","Silver"
"HLN","Haleon PLC","$42B (Large)","11,543,260","$9.52","International (ADR)","Health Care","Pharmaceuticals","Pharmaceuticals"
"HMY","Harmony Gold Mining Company Ltd","$13B (Mid)","3,777,880","$20.40","International (ADR)","Materials","Metals & Mining","Gold"
"HNGE","Hinge Health Inc","$4B (Small)","1,495,900","$49.70","Domestic","Health Care","Health Care Providers & Services","Health Care Services"
"HOCPY","Hoya Corp","$51B (Large)","16,150","$151.44","International (ADR)","Health Care","Health Care Equipment & Supplies","Health Care Supplies"
"HOLX","Hologic Inc","$17B (Mid)","2,357,940","$75.00","Domestic","Health Care","Health Care Equipment & Supplies","Health Care Equipment"
"HON","Honeywell International Inc","$123B (Large)","3,881,790","$193.66","Domestic","Industrials","Industrial Conglomerates","Industrial Conglomerates"
"HPE","Hewlett Packard Enterprise Co","$31B (Mid)","32,171,980","$23.87","Domestic","Information Technology","Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
"HPQ","HP Inc","$23B (Mid)","12,155,230","$24.74","Domestic","Information Technology","Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
"HQY","Healthequity Inc","$8B (Mid)","1,135,470","$96.79","Domestic","Health Care","Health Care Providers & Services","Managed Health Care"
"HRI","Herc Holdings Inc","$5B (Small)","478,710","$154.49","Domestic","Industrials","Trading Companies & Distributors","Trading Companies & Distributors"
"HRMY","Harmony Biosciences Holdings Inc","$2B (Small)","753,580","$40.51","Domestic","Health Care","Pharmaceuticals","Pharmaceuticals"
"HSIC","Henry Schein Inc","$9B (Mid)","1,331,630","$76.55","Domestic","Health Care","Health Care Providers & Services","Health Care Distributors"
"HTFL","Heartflow Inc","$2B (Small)","517,090","$26.48","Domestic","Health Care","Health Care Technology","Health Care Technology"
"HTHIY","Hitachi Ltd","$143B (Large)","297,000","$31.63","International (ADR)","Industrials","Industrial Conglomerates","Industrial Conglomerates"
"HUBB","Hubbell Inc","$24B (Mid)","485,730","$448.00","Domestic","Industrials","Electrical Equipment","Electrical Components & Equipment"
"HUBG","Hub Group Inc","$3B (Small)","849,800","$42.77","Domestic","Industrials","Air Freight & Logistics","Air Freight & Logistics"
